label,gt,text,group
1,1,"Browns Open With Win, 20-3 Over Ravens (AP) . AP - Jeff Garcia threw a 46-yard touchdown pass and ran for another TD in his Cleveland debut, leading the Browns to their first opening-week win since 1999, a 20-3 victory over the Baltimore Ravens on Sunday.",6
0,0,"Former Alta city councillor gets conditional sentence for fabricating stalker (Canadian Press) . Canadian Press - LETHBRIDGE, Alta. (CP) - The strange tale of an Alberta politician who faked a stalking complaint ended Friday as a sentencing judge heard how her personal demons had led her into drug addiction and a suicide attempt.",6
0,0,"Russian President Visits Chechnya . Russian President Vladimir Putrin has made an unannounced trip to Chechnya to honor the memory of the assassinated leader of the restive southern republic, one week before a scheduled vote to replace him.",6
3,3,"Life on Mars Likely, Scientist Claims (SPACE.com) . SPACE.com - DENVER, COLORADO -- Those twin robots hard at work on Mars have transmitted teasing views that reinforce the prospect that microbial life may exist on the red planet.",6
0,0,France investigates airport gaffe . France launches an inquiry  into how airport police lost plastic explosives they hid in a passenger's luggage.,6
2,2,"INDUSTRY REPORT: Aviation -- US Airways to cut pay . US Airways announced plans to cut \$45 million a year in pay and benefits to roughly 3,700 management employees, a move the airline hopes will convince its union employees to collectively accept \$950 million in annual cost cuts.",6
2,0,"British Airways cancels 966 flights in next three months (AFP) . AFP - British Airways said it planned to cancel almost 1,000 flights in the next three months.",3
0,0,"UN council mulls Sudan resolution, US to speak on genocide . UNITED NATIONS : The UN Security Council was to discuss a new US draft resolution aimed at tightening the pressure on Sudan over the crisis in Darfur, including possible sanctions on its oil sector.",5
0,0, #39;Ten hostages #39; captured in Iraq . The Arabic television channel al-Jazeera has broadcast footage of what it says is a militant group claiming to have seized 10 new hostages in Iraq.,6
3,3,"Breakthrough could provide chips with everything . One of the last frontiers of semiconductor technology - environments where electronic devices have to run at high power, in fierce heat or at lethal doses of radiation - may be about to fall.",6
2,2,"Australia #39;s API Buys New Price Chain For A\$112.4M -2 . MELBOURNE (Dow Jones)--Australian Pharmaceutical Industries Ltd. (API.AU) said Monday it agreed to buy health, beauty and lifestyle retailer New Price Retail for A\$112.",6
1,1,Park opens up one shot lead . A seven-under-par third round of 65 saw Korea #39;s Grace Park open up a one-shot lead going into the final round of the Wachovia Classic in Berkleigh.,6
0,3,Microsoft Mimics Local Radio (AP) . AP - Fans of the Seattle music pop station Kiss 106.1 FM usually have to sit through an array of disc-jockey antics and advertising between listening to favorite artists like Avril Levigne and Ashlee Simpson.,4
0,2,"PARMALAT: NEXT HEARING SCHEDULED OCT. 29 . (AGI) - Milan, Italy, Oct. 5 - A preliminary court hearing in the Parmalat case was held today. Judge Tacconi scheduled the next hearing on October 29.",0
1,1,"Phelps watches and wins . Phelps tied the record for most medals by an athlete at a single Olympics, matching the achievement of Soviet gymnast Aleksandr Dityatin in the boycotted 1980 Moscow Games.",6
2,2,"Brokerage Gets Fine, 1-Month Ban on Opening New Accounts . NEW YORK, Aug. 19 -- National Securities Corp., a Seattle brokerage firm, has agreed to a one-month ban on opening mutual fund accounts and must pay \$600,000 in fines and restitution to settle allegations that its employees helped ...",5
0,0,"US eases Sudan sanctions threat . The United States has toned down its threat of UN sanctions against Sudan, but said oil sanctions should be considered if the African nation does not stop the violence in the troubled Darfur region.",6
2,3,"Chip maker plans capacity hike amid slowdown fear . SHANGHAI: Semiconductor Ma-nufacturing International Corp., Chinas top chip maker, said it aims to hike capacity by about half by the end of 2005 to feed an anticipated sales leap in a \$30 billion market.",3
0,0,Ivan moves toward the Cayman Islands . Hurricane Ivan moved steadily toward the Cayman Islands and western Cuba Sunday morning with the potential to cause catastrophic damage.,6
1,1,Vikings Tackle Signs Six-Year Extension (AP) . AP - Minnesota right tackle Mike Rosenthal signed a six-year contract extension with the Vikings on Saturday.,6
1,1,"Eagles open to rave reviews Owens, Westbrook and McNabb have &lt;b&gt;...&lt;/b&gt; . PHILADELPHIA  For the Philadelphia Eagles, it was a case of in with the new, and also in with some of the old. For the New York Giants, it was more of what has become the same stale story.",6
2,3,"Intel Clouded by Back-To-School Fears . Intel Corp. #39;s (INTC.O: Quote, Profile, Research) upcoming mid-quarter report will be closely watched for signs of weak back-to-school computer sales, though recent ",3
2,2,"Yen Holds Gains as Oil Remains Below  #36;50 (Reuters) . Reuters - The yen steadied on Thursday after\bouncing back from recent lows against the dollar and the euro\as oil prices stepped down from this week's record highs, while\investors awaited key economic data from Japan.",5
0,0,"More than 600 dead in Haiti . Corpses and weeping relatives filled morgues in Haiti after Tropical Storm Jeanne left more than 600 people dead, another tragedy for the Caribbean country in a year marked by revolts, military interventions and deadly floods.",6
3,3,"Step Toward Universal Computing . A Silicon Valley company claims to have developed a universal emulator that's uncharacteristically fast. For one thing, it could mean the latest games are immediately available for the Mac. By Leander Kahney.",6
2,2,"EU Likely to Clear Oracle Deal-Source (Reuters) . Reuters - Oracle Corp  is likely to win\clearance from the European Commission for its hostile takeover\of rival software firm PeopleSoft Inc. , a source close\to the situation said on Friday.",5
1,1,"Patience could prove a virtue for Australia . Australia may swap their usual aggression for a more patient approach in a bid to register their first test series victory in India for 35 years, stand-in captain Adam Gilchrist said on Tuesday.",6
0,0,"Five Dead in Dubai Airport Building Site Collapse .  DUBAI (Reuters) - At least five workers were killed and an  unspecified number injured Monday when part of the ceiling of a  building under construction at Dubai airport collapsed,  officials said.",6
1,1,"Bjorn challenges but falls shorts . THOMASTOWN, Ireland -- Ernie Els held off a strong challenge from playing partner Thomas Bjorn to win the American Express Championship by one shot Sunday.",6
2,2,"Yukos Unit Evaluated for Sale to Pay Bill . MOSCOW Sept. 27, 2004 - Assets of Russia #39;s beleaguered Yukos oil company should be sold for at least \$15 billion, a senior official said Monday, as the company #39;s main production unit is evaluated for sale against a crushing back-tax bill.",6
0,0,Italy outraged over aid worker kidnappings . ROME: Italian Prime Minister Silvio Berlusconi joined opposition leaders to urge a united front following the Baghdad abduction of two female aid workers.,6
0,0,Annan claims war in Iraq is illegal . The United States and its coalition partners on Thursday defended the war in Iraq after UN Secretary General Kofi Annan asserted it was  quot;illegal quot; because it didn #39;t have Security Council support.,6
1,1,Small crowd sees Mystics win in OT . Hope could arrive for the Washington Mystics tomorrow if three-time WNBA All-Star Chamique Holdsclaw decides she wants to be activated off the injured list.,6
0,2,"New Smartphone Triumvirate . Intel, Nokia, and Symbian's alliance should shake competitors' confidence.",4
0,0,"Reporter Smuggles Fake Bomb Into British Parliament .  LONDON (Reuters) - An undercover reporter smuggled fake  bomb-making equipment into the British parliament, a day after  fox hunting protesters made a mockery of security by bursting  onto the floor of the debating chamber.",6
2,2,"Wal-Mart to take biggest hit from S amp;P index shift . NEW YORK (CBS.MW) - Wal-Mart Stores will experience the most negative impact from a plan for Standard  amp; Poor #39;s to shift the composition of key index benchmarks over a phased, year-long transition, analysts said Wednesday.",5
0,0,"Singapore will not change  quot;one-China quot; policy: PM . Singapore #39;s new Prime Minister Lee Hsien Loong has stressed that Singapore will not change its long-held quot;one-China quot; policy, and if Taiwan provokes a conflict, Singapore will not support Taiwan.",6
3,3,"Nokia to offer phones with 'old world' styling . One of the new handsets invokes Garbo, according to the Finnish phone giant. Another is described as ""sleek and sexy.""",5
2,2,"Opec Ups Quotas At Vienna Summit . Opec has raised its output quotas in an attempt to bring oil prices below \$40 a barrel. The cartel of leading oil producers says it will pump another million barrels of crude a day, bringing total output to 27 million barrels a day.",5
1,1,Blues Strikers Must Deliver - Bruce . Birmingham City manager Steve Bruce is urging his remaining strikers to grasp the nettle and fill the massive void left by the injured Mikael Forssell.,6
2,2,"Global financial system is shock-proof . The world #39;s financial system is in better shape than at any time since the pricking of the dotcom bubble and the September 11 terrorist attacks threw global markets into turmoil, the International Monetary Fund said yesterday.",5
